lat,lon,temp_c,wind_ms,solar_wm2,precip_mm,water_dist_m,road_dist_m,building_dist_m,s_temperature,s_wind,s_solar,s_precipitation,s_water,s_road,s_land_cover,s_building,suitability,ml_suitability
-2.1200,34.4600,22.7468,1.1895,7.9542,15242.4293,76605.3448,81693.9749,85527.3549,1.0000,1.0000,0.2720,0.0000,0.0000,0.0000,0.4000,1.0000,0.4306,0.4305
-2.1200,34.5600,22.6626,1.3448,8.0311,15016.3611,70534.2058,77948.7025,81402.8104,1.0000,1.0000,0.2842,0.0000,0.0000,0.0000,0.4000,1.0000,0.4321,0.4317
-2.1200,34.6600,22.6029,1.5383,8.1325,14341.0252,65808.5749,72175.4785,75034.9826,1.0000,1.0000,0.3003,0.0000,0.0000,0.0000,0.4000,1.0000,0.4340,0.4335
-2.1200,34.7600,22.5128,1.7400,8.2388,13809.7615,62732.4422,63055.0747,69209.6725,1.0000,1.0000,0.3171,0.0000,0.0000,0.0000,0.4000,1.0000,0.4361,0.4355
-2.1200,34.8600,22.1491,2.0171,8.3889,14575.1476,61529.9680,54694.2242,64199.0822,1.0000,1.0000,0.3410,0.0000,0.0000,0.0000,0.4000,1.0000,0.4389,0.4392
-2.1200,34.9600,21.7855,2.2941,8.5389,15340.5337,56108.3146,47494.7143,57932.5859,1.0000,1.0000,0.3648,0.0000,0.0000,0.0000,0.4000,1.0000,0.4418,0.4428
-2.1200,35.0600,21.1905,2.6066,8.6843,16349.8547,51410.2638,42056.1027,52104.3223,1.0000,1.0000,0.3878,0.0000,0.0000,0.0000,0.4000,1.0000,0.4445,0.4440
-2.1200,35.1600,20.4413,2.9427,8.8265,17521.7990,46260.2314,39118.6531,46505.5719,1.0000,1.0000,0.4104,0.0000,0.0000,0.0000,0.4000,1.0000,0.4473,0.4476
-2.1200,35.2600,19.7284,3.2485,8.9692,18644.6642,40285.3219,39246.8844,41135.5452,0.9728,1.0000,0.4331,0.0000,0.0000,0.0000,0.4000,1.0000,0.4440,0.4460
-2.1200,35.3600,19.3429,3.2809,9.1155,19325.8172,32952.9312,35295.8109,35686.1146,0.9343,1.0000,0.4563,0.0000,0.0000,0.0000,0.4000,1.0000,0.4383,0.4405
-2.1200,35.4600,18.9574,3.3132,9.2618,20006.9701,27313.0537,32568.6272,30236.6083,0.8957,1.0000,0.4795,0.0000,0.0000,0.0000,0.4000,1.0000,0.4326,0.4317
-2.1200,35.5600,19.2322,3.0350,9.4454,20524.6228,25581.7898,24773.1537,24811.5214,0.9232,1.0000,0.5086,0.0000,0.0000,0.0000,0.4000,1.0000,0.4421,0.4433
-2.1200,35.6600,19.9472,2.5496,9.6540,20933.2754,19702.5755,19593.9871,19252.9367,0.9947,1.0000,0.5417,0.0000,0.0000,0.0000,0.4000,1.0000,0.4618,0.4610
-2.1200,35.7600,20.7938,2.0674,9.8548,20905.1210,14118.2313,14561.1754,14402.9423,1.0000,1.0000,0.5736,0.0000,0.0000,0.0000,0.4000,1.0000,0.4668,0.4673
-2.1200,35.8600,22.8255,1.6131,9.9864,16945.7041,4402.2435,11504.6944,8321.9787,1.0000,1.0000,0.5945,0.0000,0.0000,0.0000,1.0000,1.0000,0.5413,0.5368
-2.1200,35.9600,24.8572,1.1589,10.1179,12986.2873,5105.9986,8471.5071,3011.5211,1.0000,1.0000,0.6154,0.0000,0.0000,0.1698,0.4000,1.0000,0.4820,0.4804
-2.1200,36.0600,25.7473,0.9584,10.1667,13559.3501,2106.6445,1229.6218,1109.2500,1.0000,1.0000,0.6231,0.0000,0.0000,0.9745,0.9000,1.0000,0.5912,0.5893
-2.1200,36.1600,25.8763,0.9272,10.1603,17154.0659,2485.1543,2642.4836,2594.8762,1.0000,1.0000,0.6221,0.0000,0.0000,0.8175,0.4000,1.0000,0.5217,0.5195
-2.1200,36.2600,25.8550,0.9478,10.1551,20228.0996,3858.4317,8162.3607,3768.9969,1.0000,1.0000,0.6213,0.0000,0.0000,0.2042,0.4000,1.0000,0.4848,0.4819
-2.1200,36.3600,24.4812,1.4342,10.1602,18615.9944,1276.5441,15057.1972,1133.6722,1.0000,1.0000,0.6221,0.0000,0.4522,0.0000,0.4000,1.0000,0.5631,0.5661
-2.1200,36.4600,23.1074,1.9207,10.1652,17003.8893,833.2103,6339.3702,319.6596,1.0000,1.0000,0.6229,0.0000,0.7292,0.4067,1.0000,0.1496,0.1069,0.1065
-2.1200,36.5600,22.0818,2.2235,10.1094,15484.5877,249.7183,5052.8322,303.6100,1.0000,1.0000,0.6140,0.0000,1.0000,0.5497,0.9000,0.1295,0.0990,0.0950
-2.1200,36.6600,21.2882,2.4038,10.0131,14027.1553,879.6666,5115.8979,571.4782,1.0000,1.0000,0.5987,0.0000,0.7002,0.5427,0.6000,0.4643,0.3095,0.3109
-2.1200,36.7600,20.5683,2.5608,9.9224,12753.9342,107.3411,3655.5781,396.5473,1.0000,1.0000,0.5843,0.0000,1.0000,0.7049,0.9000,0.2457,0.1893,0.1870
-2.1200,36.8600,20.5116,2.5074,9.8830,13138.6159,574.6899,4405.3575,626.1964,1.0000,1.0000,0.5781,0.0000,0.8908,0.6216,0.6000,0.5327,0.3766,0.3826
-2.1200,36.9600,20.4548,2.4540,9.8435,13523.2976,828.2615,2495.1196,1862.3068,1.0000,1.0000,0.5718,0.0000,0.7323,0.8339,0.9000,1.0000,0.7231,0.7096
-2.1200,37.0600,20.6476,2.4303,9.8358,13267.0175,353.3756,3950.5214,3495.1125,1.0000,1.0000,0.5706,0.0000,1.0000,0.6722,0.9000,1.0000,0.7668,0.7500
-2.1200,37.1600,21.0068,2.4263,9.8492,12583.4297,2290.1693,2535.9687,1152.7451,1.0000,1.0000,0.5727,0.0000,0.0000,0.8293,0.6000,1.0000,0.5405,0.5347
-2.1200,37.2600,21.3593,2.4202,9.8542,11985.8733,1045.0518,2237.6856,5157.2859,1.0000,1.0000,0.5735,0.0000,0.5968,0.8625,0.4000,1.0000,0.6379,0.6378
-2.1200,37.3600,21.6514,2.3945,9.7822,12162.6003,5593.4577,3966.8189,7904.7499,1.0000,1.0000,0.5621,0.0000,0.0000,0.6704,1.0000,1.0000,0.5777,0.5686
-2.1200,37.4600,21.9434,2.3689,9.7102,12339.3273,2435.0480,408.6386,470.2883,1.0000,1.0000,0.5507,0.0000,0.0000,1.0000,0.4000,0.3379,0.1771,0.1760
-2.1200,37.5600,22.2541,2.3319,9.5996,12410.1964,4396.4343,941.8344,71.7688,1.0000,1.0000,0.5331,0.0000,0.0000,1.0000,0.4000,0.0000,0.0000,0.0077
-2.1200,37.6600,22.5772,2.2874,9.4633,12410.4937,7509.8844,429.9906,409.1418,1.0000,1.0000,0.5115,0.0000,0.0000,1.0000,0.3000,0.2614,0.1326,0.1387
-2.1200,37.7600,22.9031,2.2534,9.3284,12414.7025,4571.5771,255.1003,16.3649,1.0000,1.0000,0.4901,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.0030
-2.1200,37.8600,23.2544,2.3145,9.2063,12454.1148,3515.0401,1462.5846,196.1621,1.0000,1.0000,0.4707,0.0000,0.0000,0.9486,0.3000,0.0000,0.0000,0.0050
-2.1200,37.9600,23.6058,2.3756,9.0842,12493.5272,5781.6167,441.4627,649.6663,1.0000,1.0000,0.4513,0.0000,0.0000,1.0000,0.9000,0.5621,0.3216,0.3258
-2.1200,38.0600,23.9930,2.4331,8.9199,12288.2866,3719.3320,342.0452,2036.5223,1.0000,1.0000,0.4252,0.0000,0.0000,1.0000,0.9000,1.0000,0.5690,0.5664
-2.1200,38.1600,24.4040,2.4882,8.7276,11919.9440,8196.4704,1249.3973,5107.7463,1.0000,1.0000,0.3947,0.0000,0.0000,0.9723,0.9000,1.0000,0.5637,0.5645
-2.1200,38.2600,24.8181,2.5450,8.5410,11608.4257,7492.4452,152.6878,9101.2201,1.0000,1.0000,0.3651,0.0000,0.0000,1.0000,0.3000,1.0000,0.4898,0.4888
-2.1200,38.3600,25.2604,2.6178,8.4064,11808.3254,1911.9303,1661.4405,8738.9280,1.0000,1.0000,0.3437,0.0000,0.0550,0.9265,0.4000,1.0000,0.5058,0.5022
-2.1200,38.4600,25.7027,2.6906,8.2718,12008.2251,3605.6650,1975.7400,9921.5067,1.0000,1.0000,0.3224,0.0000,0.0000,0.8916,0.4000,1.0000,0.4902,0.4882
-2.1200,38.5600,26.1007,2.7780,8.1582,11700.5963,7610.6206,10413.5114,13662.8546,1.0000,1.0000,0.3044,0.0000,0.0000,0.0000,0.4000,1.0000,0.4345,0.4335
-2.1200,38.6600,26.4691,2.8753,8.0585,11054.6151,15254.1962,10296.6005,19214.4751,1.0000,1.0000,0.2885,0.0000,0.0000,0.0000,0.4000,1.0000,0.4326,0.4320
-2.1200,38.7600,26.8212,2.9772,7.9587,10440.1526,15685.8411,1401.3762,28265.7356,1.0000,1.0000,0.2727,0.0000,0.0000,0.9554,0.4000,1.0000,0.4880,0.4855
-2.1200,38.8600,27.0269,3.1210,7.8579,10109.3584,22509.7611,12050.7051,28365.2267,1.0000,1.0000,0.2567,0.0000,0.0000,0.0000,0.9000,1.0000,0.4888,0.4884
-2.1200,38.9600,27.2326,3.2649,7.7571,9778.5641,16207.9855,19801.1619,20416.3307,1.0000,1.0000,0.2407,0.0000,0.0000,0.0000,0.9000,1.0000,0.4869,0.4869
-2.1200,39.0600,27.3700,3.3533,7.6821,9384.4643,6914.9416,12221.4788,16623.7666,1.0000,1.0000,0.2288,0.0000,0.0000,0.0000,0.9000,1.0000,0.4855,0.4854
-2.1200,39.1600,27.4620,3.4048,7.6244,8948.1608,1294.7849,4948.4401,11994.6235,1.0000,1.0000,0.2196,0.0000,0.4408,0.5613,0.3000,1.0000,0.5342,0.5414
-2.1200,39.2600,27.5466,3.4505,7.5668,8547.8214,3144.9370,1544.7979,2539.1279,1.0000,1.0000,0.2105,0.0000,0.0000,0.9395,0.3000,1.0000,0.4676,0.4665
-2.1200,39.3600,27.5642,3.4438,7.5110,8471.1589,9566.8710,6761.2341,9332.4753,1.0000,1.0000,0.2016,0.0000,0.0000,0.3599,0.9000,1.0000,0.5038,0.5052
-2.1200,39.4600,27.5819,3.4371,7.4551,8394.4964,5191.1408,4958.3425,5003.2830,1.0000,1.0000,0.1928,0.0000,0.0000,0.5602,0.3000,1.0000,0.4427,0.4470
-2.1200,39.5600,27.6054,3.4276,7.4022,8462.9016,1817.5735,9709.4408,14392.0585,1.0000,1.0000,0.1844,0.0000,0.1140,0.0323,0.3000,1.0000,0.4329,0.4316
-2.1200,39.6600,27.6327,3.4161,7.3512,8628.0185,11898.9457,12748.1049,25230.3576,1.0000,1.0000,0.1763,0.0000,0.0000,0.0000,0.9000,1.0000,0.4792,0.4765
-2.1200,39.7600,27.6590,3.4043,7.3088,8808.6276,21069.7120,1675.2410,36235.1748,1.0000,1.0000,0.1696,0.0000,0.0000,0.9250,0.4000,1.0000,0.4738,0.4721
-2.1200,39.8600,27.6755,3.3893,7.3442,9128.6659,19859.0955,9510.3610,27725.0966,1.0000,1.0000,0.1752,0.0000,0.0000,0.0544,0.4000,1.0000,0.4223,0.4204
-2.1200,39.9600,27.6920,3.3743,7.3795,9448.7041,16849.6535,10749.3370,16610.8992,1.0000,1.0000,0.1808,0.0000,0.0000,0.0000,0.4000,1.0000,0.4197,0.4199
-2.1200,40.0600,27.6496,3.3513,7.4555,10149.2029,5879.1295,25.4157,5525.1065,1.0000,1.0000,0.1928,0.0000,0.0000,1.0000,0.4000,1.0000,0.4811,0.4788
-2.1200,40.1600,27.5680,3.3228,7.5585,11103.3423,373.6849,2824.3457,60.0256,1.0000,1.0000,0.2092,0.0000,1.0000,0.7973,0.3000,0.0000,0.0000,0.0089
-2.1200,40.2600,27.4802,3.2984,7.6632,12116.6696,4320.5491,8457.1050,8159.4268,1.0000,1.0000,0.2258,0.0000,0.0000,0.1714,0.4000,1.0000,0.4354,0.4361
-2.1200,40.3600,27.3362,3.3102,7.7835,13662.6890,10100.3524,17890.0544,18135.9247,1.0000,1.0000,0.2449,0.0000,0.0000,0.0000,0.4000,1.0000,0.4274,0.4284
-2.1200,40.4600,27.1923,3.3220,7.9037,15208.7084,1460.6123,12853.4023,12749.7209,1.0000,1.0000,0.2640,0.0000,0.3371,0.0000,1.0000,1.0000,0.5691,0.5746
-2.1200,40.5600,27.1993,3.4347,7.9947,15833.7503,11221.2853,14907.8071,15515.3389,1.0000,1.0000,0.2784,0.0000,0.0000,0.0000,1.0000,1.0000,0.5034,0.5021
-2.1200,40.6600,27.3069,3.6147,8.0662,15844.8073,6790.1538,10737.1899,10768.7747,1.0000,1.0000,0.2898,0.0000,0.0000,0.0000,0.4000,1.0000,0.4328,0.4329
-2.1200,40.7600,27.3665,3.8515,8.1189,15922.7148,1046.8943,1355.2988,1778.3768,1.0000,1.0000,0.2981,0.0000,0.5957,0.9605,1.0000,1.0000,0.6825,0.6775
-2.1200,40.8600,26.9946,4.6001,8.0025,16602.2763,399.2779,1519.3853,628.7183,1.0000,1.0000,0.2796,0.0000,1.0000,0.9423,1.0000,0.5359,0.4073,0.4169
-2.1200,40.9600,26.6228,5.3486,7.8861,17281.8378,1392.6927,1685.1557,1723.4384,1.0000,1.0000,0.2612,0.0000,0.3796,0.9239,0.4000,1.0000,0.5607,0.5597
-2.1200,41.0600,26.4215,5.7646,7.7268,17528.0905,1211.2349,278.7819,1647.8030,1.0000,1.0000,0.2359,0.0000,0.4930,1.0000,0.4000,1.0000,0.5849,0.5800
-2.1200,41.1600,26.3339,5.9590,7.5390,17485.4706,1548.3751,5206.1280,5425.3363,1.0000,1.0000,0.2061,0.0000,0.2823,0.5327,0.4000,1.0000,0.5111,0.5092
-2.1200,41.2600,26.2559,6.1402,7.3514,17420.3827,10352.5118,13408.9308,12818.8406,1.0000,1.0000,0.1763,0.0000,0.0000,0.0000,0.4000,1.0000,0.4192,0.4174
-2.1200,41.3600,26.2649,6.2036,7.1658,17153.0835,15737.9799,19009.9417,16822.9568,1.0000,1.0000,0.1469,0.0000,0.0000,0.0000,0.4000,1.0000,0.4156,0.4146
-2.1200,41.4600,26.2740,6.2670,6.9802,16885.7843,24655.2873,24863.8597,23950.7428,1.0000,1.0000,0.1174,0.0000,0.0000,0.0000,0.4000,1.0000,0.4121,0.4110
-2.1200,41.5600,26.2496,6.4004,6.8162,16652.0526,31911.4697,33509.1737,33069.6962,1.0000,1.0000,0.0914,0.0000,0.0000,0.0000,0.4000,1.0000,0.4090,0.4093
-2.1200,41.6600,26.2029,6.5807,6.6664,16440.6992,39547.8144,42705.7863,43138.8772,1.0000,1.0000,0.0676,0.0000,0.0000,0.0000,0.4000,1.0000,0.4061,0.4069
-2.1200,41.7600,,,,,47457.4634,50581.0693,50889.0496,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4268
-2.1200,41.8600,,,,,56318.9970,58357.0516,58147.2042,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4270
-2.0200,33.9600,,,,,101261.3805,101155.4849,102329.5280,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4260
-2.0200,34.0600,22.8036,0.9171,7.9948,15824.4749,94792.0011,95607.4332,96837.8028,1.0000,1.0000,0.2784,0.0000,0.0000,0.0000,0.4000,1.0000,0.4314,0.4307
-2.0200,34.1600,22.8012,0.9271,7.9108,15307.7189,89256.1403,90004.6619,91385.5591,1.0000,1.0000,0.2651,0.0000,0.0000,0.0000,0.4000,1.0000,0.4298,0.4301
-2.0200,34.2600,22.7849,0.9434,7.8347,14895.3320,84619.1259,84121.2180,85924.1650,1.0000,1.0000,0.2530,0.0000,0.0000,0.0000,0.4000,1.0000,0.4284,0.4291
-2.0200,34.3600,22.6441,1.0165,7.8306,15422.2665,75953.0425,77332.7400,80464.9907,1.0000,1.0000,0.2524,0.0000,0.0000,0.0000,0.4000,1.0000,0.4283,0.4289
-2.0200,34.4600,22.5033,1.0896,7.8264,15949.2010,68018.8079,71648.6422,75295.4161,1.0000,1.0000,0.2517,0.0000,0.0000,0.0000,0.4000,1.0000,0.4282,0.4285
-2.0200,34.5600,22.4127,1.2331,7.8847,15715.0094,61101.2959,67348.3271,70948.5722,1.0000,1.0000,0.2610,0.0000,0.0000,0.0000,0.4000,1.0000,0.4293,0.4297
-2.0200,34.6600,22.3556,1.4235,7.9846,14973.4003,55580.4765,64193.7921,65988.1436,1.0000,1.0000,0.2768,0.0000,0.0000,0.0000,0.4000,1.0000,0.4312,0.4309
-2.0200,34.7600,22.2788,1.6164,8.0902,14377.7892,51902.9735,56913.8703,59611.7650,1.0000,1.0000,0.2936,0.0000,0.0000,0.0000,0.4000,1.0000,0.4332,0.4325
-2.0200,34.8600,22.0241,1.8323,8.2461,15096.1592,50472.3363,47484.0714,54426.7291,1.0000,1.0000,0.3183,0.0000,0.0000,0.0000,0.4000,1.0000,0.4362,0.4358
-2.0200,34.9600,21.7693,2.0482,8.4021,15814.5292,46227.7160,38975.2854,48623.9381,1.0000,1.0000,0.3431,0.0000,0.0000,0.0000,0.4000,1.0000,0.4392,0.4393
-2.0200,35.0600,21.2236,2.3355,8.5486,16751.1160,41609.2703,32126.3171,42985.3122,1.0000,1.0000,0.3663,0.0000,0.0000,0.0000,0.4000,1.0000,0.4420,0.4427
-2.0200,35.1600,20.4840,2.6704,8.6887,17833.1806,36192.4762,28173.1500,36807.2870,1.0000,1.0000,0.3885,0.0000,0.0000,0.0000,0.4000,1.0000,0.4446,0.4439
-2.0200,35.2600,19.7473,2.9840,8.8378,19012.4936,31409.1568,28352.4522,31564.8373,0.9747,1.0000,0.4122,0.0000,0.0000,0.0000,0.4000,1.0000,0.4419,0.4439
-2.0200,35.3600,19.0372,3.1051,9.0680,21067.0419,24797.0986,25168.0454,25902.6381,0.9037,1.0000,0.4487,0.0000,0.0000,0.0000,0.4000,1.0000,0.4307,0.4314
-2.0200,35.4600,18.3272,3.2262,9.2982,23121.5901,17405.7144,21794.4103,20709.0790,0.8327,1.0000,0.4853,0.0000,0.0000,0.0000,0.4000,1.0000,0.4194,0.4228
-2.0200,35.5600,18.3332,3.0080,9.5264,24374.9126,14540.4818,17068.1757,15083.2258,0.8333,1.0000,0.5215,0.0000,0.0000,0.0000,0.4000,1.0000,0.4239,0.4245
-2.0200,35.6600,18.8165,2.5636,9.7532,25094.0845,11100.3033,9623.1370,9782.8320,0.8816,1.0000,0.5575,0.0000,0.0000,0.0419,0.4000,1.0000,0.4414,0.4412
-2.0200,35.7600,19.4605,2.1191,9.9693,25232.7955,5248.0073,5414.3599,4325.3335,0.9461,1.0000,0.5918,0.0000,0.0000,0.5095,0.4000,1.0000,0.4877,0.4926
-2.0200,35.8600,21.5513,1.6743,10.0894,20147.3585,2670.8369,2727.6593,1319.2648,1.0000,1.0000,0.6108,0.0000,0.0000,0.8080,1.0000,1.0000,0.5918,0.5876
-2.0200,35.9600,23.6422,1.2294,10.2094,15061.9216,2087.0681,2940.7083,2543.0495,1.0000,1.0000,0.6299,0.0000,0.0000,0.7844,1.0000,1.0000,0.5926,0.5842
-2.0200,36.0600,24.9937,1.0085,10.2295,13674.4744,2760.1698,1277.0760,2339.7796,1.0000,1.0000,0.6331,0.0000,0.0000,0.9692,0.4000,1.0000,0.5321,0.5297
-2.0200,36.1600,25.8524,0.9369,10.1830,14752.3538,5802.1172,1937.5771,1880.2496,1.0000,1.0000,0.6257,0.0000,0.0000,0.8958,0.4000,1.0000,0.5268,0.5242
-2.0200,36.2600,26.4904,0.9209,10.1397,15628.3326,317.0595,2376.0613,2025.4660,1.0000,1.0000,0.6188,0.0000,1.0000,0.8471,0.9000,1.0000,0.7831,0.7792
-2.0200,36.3600,25.1421,1.4053,10.1252,14687.2067,2241.8126,11320.5078,2012.5525,1.0000,1.0000,0.6165,0.0000,0.0000,0.0000,0.4000,1.0000,0.4720,0.4741
-2.0200,36.4600,23.7937,1.8896,10.1107,13746.0808,2346.6718,8872.2775,2631.0354,1.0000,1.0000,0.6142,0.0000,0.0000,0.1253,1.0000,1.0000,0.5512,0.5463
-2.0200,36.5600,22.5707,2.2327,10.0522,13205.3499,679.9649,2637.8404,807.4276,1.0000,1.0000,0.6049,0.0000,0.8250,0.8180,1.0000,0.7593,0.5745,0.5716
-2.0200,36.6600,21.4313,2.4816,9.9643,12931.5490,914.4420,5597.4658,242.7050,1.0000,1.0000,0.5910,0.0000,0.6785,0.4892,0.9000,0.0534,0.0370,0.0409
-2.0200,36.7600,20.3984,2.6997,9.8825,12727.3413,1749.3756,2470.3340,260.3616,1.0000,1.0000,0.5780,0.0000,0.1566,0.8366,0.9000,0.0755,0.0459,0.0499
-2.0200,36.8600,20.3248,2.6401,9.8559,13149.4732,286.5632,1638.1774,145.6834,1.0000,1.0000,0.5738,0.0000,1.0000,0.9291,0.6000,0.0000,0.0000,0.0108
-2.0200,36.9600,20.2513,2.5805,9.8292,13571.6050,125.2336,1050.5172,316.2100,1.0000,1.0000,0.5695,0.0000,1.0000,0.9944,0.9000,0.1453,0.1142,0.1063
-2.0200,37.0600,20.3274,2.5148,9.8562,13486.9265,532.8100,62.1826,398.6656,1.0000,1.0000,0.5738,0.0000,0.9170,1.0000,0.9000,0.2483,0.1913,0.1800
-2.0200,37.1600,20.5033,2.4452,9.9189,13064.3744,183.3235,4229.3998,195.5947,1.0000,1.0000,0.5838,0.0000,1.0000,0.6412,0.6000,0.0000,0.0000,0.0097
-2.0200,37.2600,20.6903,2.3797,9.9686,12709.7870,415.9706,1244.5161,300.8418,1.0000,1.0000,0.5917,0.0000,0.9900,0.9728,0.6000,0.1261,0.0945,0.0900
-2.0200,37.3600,20.9774,2.3519,9.9001,12966.8818,213.7843,861.3678,251.1393,1.0000,1.0000,0.5808,0.0000,1.0000,1.0000,0.6000,0.0639,0.0481,0.0494
-2.0200,37.4600,21.2645,2.3242,9.8316,13223.9766,4676.9826,317.8909,400.8458,1.0000,1.0000,0.5699,0.0000,0.0000,1.0000,0.2000,0.2511,0.1261,0.1311
-2.0200,37.5600,21.7372,2.2821,9.6940,13016.6525,4687.5197,622.0624,1015.3833,1.0000,1.0000,0.5481,0.0000,0.0000,1.0000,0.3000,1.0000,0.5118,0.5112
-2.0200,37.6600,22.3337,2.2305,9.5104,12499.7157,1964.4910,276.4606,206.3200,1.0000,1.0000,0.5189,0.0000,0.0222,1.0000,0.3000,0.0079,0.0041,0.0053
-2.0200,37.7600,22.9113,2.1909,9.3321,12018.0073,6487.9915,292.7268,373.5013,1.0000,1.0000,0.4907,0.0000,0.0000,1.0000,0.3000,0.2169,0.1095,0.1187
-2.0200,37.8600,23.3192,2.2597,9.2017,11853.3543,12514.5475,380.1300,1345.5080,1.0000,1.0000,0.4700,0.0000,0.0000,1.0000,0.3000,1.0000,0.5024,0.5040
-2.0200,37.9600,23.7270,2.3285,9.0712,11688.7014,5925.0102,418.3797,354.5828,1.0000,1.0000,0.4493,0.0000,0.0000,1.0000,0.3000,0.1932,0.0966,0.1044
-2.0200,38.0600,24.0528,2.4011,8.9103,11817.6067,10769.1105,1153.4681,6108.2662,1.0000,1.0000,0.4237,0.0000,0.0000,0.9829,0.9000,1.0000,0.5678,0.5669
-2.0200,38.1600,24.3238,2.4763,8.7292,12142.2176,6201.0184,1388.7221,3899.0245,1.0000,1.0000,0.3950,0.0000,0.0000,0.9568,0.3000,1.0000,0.4908,0.4896
-2.0200,38.2600,24.6144,2.5523,8.5540,12419.2548,732.0438,78.8986,4421.6100,1.0000,1.0000,0.3672,0.0000,0.7925,1.0000,0.3000,1.0000,0.6486,0.6447
-2.0200,38.3600,25.0812,2.6348,8.4336,12268.1290,1750.6065,441.2778,393.6234,1.0000,1.0000,0.3481,0.0000,0.1559,1.0000,0.3000,0.2420,0.1256,0.1267
-2.0200,38.4600,25.5480,2.7174,8.3131,12117.0033,4109.1276,838.8420,4333.2787,1.0000,1.0000,0.3289,0.0000,0.0000,1.0000,0.3000,1.0000,0.4855,0.4839
-2.0200,38.5600,25.9741,2.8037,8.2051,11643.1793,12845.6930,940.3261,3539.3152,1.0000,1.0000,0.3118,0.0000,0.0000,1.0000,0.4000,1.0000,0.4954,0.4942
-2.0200,38.6600,26.3731,2.8925,8.1053,10954.2231,21383.8477,11067.7118,13962.9945,1.0000,1.0000,0.2960,0.0000,0.0000,0.0000,0.4000,1.0000,0.4335,0.4326
-2.0200,38.7600,26.7561,2.9841,8.0057,10307.5883,26212.9886,10002.5991,24994.9884,1.0000,1.0000,0.2802,0.0000,0.0000,0.0000,0.4000,1.0000,0.4316,0.4315
-2.0200,38.8600,26.9952,3.1008,7.9071,10041.8459,30786.0076,15598.5907,35970.8433,1.0000,1.0000,0.2645,0.0000,0.0000,0.0000,0.4000,1.0000,0.4297,0.4301
-2.0200,38.9600,27.2343,3.2174,7.8084,9776.1035,22537.5987,25177.4454,30101.7673,1.0000,1.0000,0.2488,0.0000,0.0000,0.0000,0.9000,1.0000,0.4879,0.4872
-2.0200,39.0600,27.3869,3.2954,7.7328,9400.5647,14774.3626,19642.3446,24376.5830,1.0000,1.0000,0.2368,0.0000,0.0000,0.0000,0.9000,1.0000,0.4864,0.4867
-2.0200,39.1600,27.4819,3.3474,7.6727,8951.8282,10224.5535,14157.9306,14485.8857,1.0000,1.0000,0.2273,0.0000,0.0000,0.0000,0.9000,1.0000,0.4853,0.4846
-2.0200,39.2600,27.5736,3.3966,7.6130,8533.2126,8030.6128,9527.9833,8511.2946,1.0000,1.0000,0.2178,0.0000,0.0000,0.0524,0.9000,1.0000,0.4873,0.4883
-2.0200,39.3600,27.6349,3.4192,7.5576,8385.6847,8324.6715,4777.1842,7754.6585,1.0000,1.0000,0.2090,0.0000,0.0000,0.5803,0.9000,1.0000,0.5179,0.5132
-2.0200,39.4600,27.6963,3.4419,7.5021,8238.1568,3694.9238,6078.2218,5052.0713,1.0000,1.0000,0.2002,0.0000,0.0000,0.4358,0.9000,1.0000,0.5082,0.5097
-2.0200,39.5600,27.7381,3.4448,7.4469,8279.2106,8764.5823,7126.3406,15247.3198,1.0000,1.0000,0.1915,0.0000,0.0000,0.3193,0.9000,1.0000,0.5001,0.5010
-2.0200,39.6600,27.7670,3.4347,7.3918,8445.9854,15043.7481,17150.2257,25730.2423,1.0000,1.0000,0.1827,0.0000,0.0000,0.0000,0.9000,1.0000,0.4799,0.4796
-2.0200,39.7600,27.7936,3.4236,7.3456,8635.7810,24737.9952,11593.7633,36584.7548,1.0000,1.0000,0.1754,0.0000,0.0000,0.0000,0.9000,1.0000,0.4790,0.4771
-2.0200,39.8600,27.7994,3.4039,7.3788,9032.7630,25311.3573,14901.8335,26638.0019,1.0000,1.0000,0.1807,0.0000,0.0000,0.0000,0.9000,1.0000,0.4797,0.4789
-2.0200,39.9600,27.8053,3.3842,7.4120,9429.7449,15505.0486,12502.9312,15734.3475,1.0000,1.0000,0.1859,0.0000,0.0000,0.0000,0.9000,1.0000,0.4803,0.4801
-2.0200,40.0600,27.7462,3.3542,7.4861,10173.1044,6707.1172,3969.7643,5460.0388,1.0000,1.0000,0.1977,0.0000,0.0000,0.6700,0.4000,1.0000,0.4619,0.4633
-2.0200,40.1600,27.6439,3.3173,7.5875,11147.3821,2048.0497,1790.8739,578.7586,1.0000,1.0000,0.2138,0.0000,0.0000,0.9121,0.4000,0.4734,0.2265,0.2330
-2.0200,40.2600,27.5379,3.2825,7.6909,12136.7662,6751.6241,6391.7783,7665.8356,1.0000,1.0000,0.2302,0.0000,0.0000,0.4009,0.4000,1.0000,0.4497,0.4517
-2.0200,40.3600,27.3979,3.2666,7.8124,13262.1063,11049.1950,15904.0695,17529.8205,1.0000,1.0000,0.2495,0.0000,0.0000,0.0000,0.4000,1.0000,0.4279,0.4286
